247	1017	240	200
542	1012	240	200
837	1007	240	200
1132	1002	240	200
1427	997	240	200
1722	992	240	200
2017	987	240	200
2312	982	240	200
2607	977	240	200
248	1217	240	200
543	1213	240	200
838	1208	240	200
1133	1203	240	200
1428	1198	240	200
1723	1194	240	200
2018	1189	240	200
2313	1184	240	200
2608	1179	240	200
249	1418	240	200
544	1413	240	200
839	1409	240	200
1134	1404	240	200
1429	1400	240	200
1724	1395	240	200
2019	1391	240	200
2314	1386	240	200
2609	1382	240	200
250	1618	240	200
545	1614	240	200
840	1610	240	200
1135	1605	240	200
1430	1601	240	200
1725	1597	240	200
2020	1593	240	200
2315	1588	240	200
2610	1584	240	200
251	1818	240	200
546	1814	240	200
841	1810	240	200
1136	1806	240	200
1431	1802	240	200
1726	1799	240	200
2021	1795	240	200
2316	1791	240	200
2611	1787	240	200
252	2019	240	200
547	2015	240	200
842	2011	240	200
1137	2008	240	200
1432	2004	240	200
1727	2000	240	200
2022	1996	240	200
2317	1993	240	200
2612	1989	240	200
253	2219	240	200
548	2216	240	200
843	2212	240	200
1138	2209	240	200
1433	2205	240	200
1727	2202	240	200
2022	2198	240	200
2317	2195	240	200
2612	2191	240	200
254	2419	240	200
549	2416	240	200
844	2413	240	200
1139	2410	240	200
1433	2407	240	200
1728	2403	240	200
2023	2400	240	200
2318	2397	240	200
2613	2394	240	200
255	2620	240	200
550	2617	240	200
845	2614	240	200
1139	2611	240	200
1434	2608	240	200
1729	2605	240	200
2024	2602	240	200
2319	2599	240	200
2614	2596	240	200
256	2820	240	200
551	2817	240	200
845	2815	240	200
1140	2812	240	200
1435	2809	240	200
1730	2807	240	200
2025	2804	240	200
2320	2801	240	200
2615	2799	240	200
257	3020	240	200
552	3018	240	200
846	3015	240	200
1141	3013	240	200
1436	3011	240	200
1731	3008	240	200
2026	3006	240	200
2321	3004	240	200
2616	3001	240	200
258	3221	240	200
553	3218	240	200
847	3216	240	200
1142	3214	240	200
1437	3212	240	200
1732	3210	240	200
2027	3208	240	200
2322	3206	240	200
2616	3204	240	200
259	3421	240	200
554	3419	240	200
848	3417	240	200
1143	3415	240	200
1438	3413	240	200
1733	3412	240	200
2028	3410	240	200
2322	3408	240	200
2617	3406	240	200
260	3621	240	200
554	3620	240	200
849	3618	240	200
1144	3616	240	200
1439	3615	240	200
1734	3613	240	200
2029	3612	240	200
2323	3610	240	200
2618	3608	240	200
261	3822	240	200
555	3820	240	200
850	3819	240	200
1145	3818	240	200
1440	3816	240	200
1735	3815	240	200
2029	3813	240	200
2324	3812	240	200
2619	3811	240	200
262	4022	240	200
556	4021	240	200
851	4020	240	200
1146	4019	240	200
1441	4018	240	200
1735	4016	240	200
2030	4015	240	200
2325	4014	240	200
2620	4013	240	200
263	4222	240	200
557	4221	240	200
852	4221	240	200
1147	4220	240	200
1442	4219	240	200
1736	4218	240	200
2031	4217	240	200
2326	4216	240	200
2621	4216	240	200
264	4423	240	200
558	4422	240	200
853	4421	240	200
1148	4421	240	200
1443	4420	240	200
1737	4420	240	200
2032	4419	240	200
2327	4419	240	200
2621	4418	240	200
265	4623	240	200
559	4623	240	200
854	4622	240	200
1149	4622	240	200
1443	4622	240	200
1738	4621	240	200
2033	4621	240	200
2328	4621	240	200
2622	4620	240	200
266	4823	240	200
560	4823	240	200
855	4823	240	200
1150	4823	240	200
1444	4823	240	200
1739	4823	240	200
2034	4823	240	200
2328	4823	240	200
2623	4823	240	200
3134	1011	244	201
3434	1009	244	201
3733	1007	244	201
4033	1005	244	201
4333	1003	244	201
4633	1000	244	201
4933	998	244	201
5233	996	244	201
5533	994	244	201
3133	1213	244	201
3433	1211	244	201
3732	1209	244	201
4032	1207	244	201
4332	1205	244	201
4632	1203	244	201
4931	1200	244	201
5231	1198	244	201
5531	1196	244	201
3132	1415	244	201
3432	1413	244	201
3731	1411	244	201
4031	1409	244	201
4330	1407	244	201
4630	1405	244	201
4930	1403	244	201
5229	1401	244	201
5529	1399	244	201
3131	1617	244	201
3431	1615	244	201
3730	1613	244	201
4030	1611	244	201
4329	1609	244	201
4629	1607	244	201
4928	1605	244	201
5228	1603	244	201
5527	1601	244	201
3130	1819	244	201
3430	1817	244	201
3729	1815	244	201
4028	1813	244	201
4328	1811	244	201
4627	1809	244	201
4927	1807	244	201
5226	1805	244	201
5525	1804	244	201
3130	2020	244	201
3429	2019	244	201
3728	2017	244	201
4027	2015	244	201
4326	2013	244	201
4626	2011	244	201
4925	2010	244	201
5224	2008	244	201
5523	2006	244	201
3129	2222	244	201
3428	2220	244	201
3727	2219	244	201
4026	2217	244	201
4325	2215	244	201
4624	2214	244	201
4923	2212	244	201
5222	2210	244	201
5522	2208	244	201
3128	2424	244	201
3427	2422	244	201
3726	2421	244	201
4025	2419	244	201
4324	2417	244	201
4623	2416	244	201
4922	2414	244	201
5221	2412	244	201
5520	2411	244	201
3127	2626	244	201
3426	2624	244	201
3725	2623	244	201
4024	2621	244	201
4322	2619	244	201
4621	2618	244	201
4920	2616	244	201
5219	2615	244	201
5518	2613	244	201
3126	2828	244	201
3425	2826	244	201
3724	2825	244	201
4022	2823	244	201
4321	2822	244	201
4620	2820	244	201
4919	2819	244	201
5217	2817	244	201
5516	2816	244	201
3126	3029	244	201
3424	3028	244	201
3723	3027	244	201
4021	3025	244	201
4320	3024	244	201
4618	3022	244	201
4917	3021	244	201
5216	3019	244	201
5514	3018	244	201
3125	3231	244	201
3423	3230	244	201
3722	3228	244	201
4020	3227	244	201
4318	3226	244	201
4617	3224	244	201
4915	3223	244	201
5214	3222	244	201
5512	3220	244	201
3124	3433	244	201
3422	3432	244	201
3721	3430	244	201
4019	3429	244	201
4317	3428	244	201
4615	3427	244	201
4914	3425	244	201
5212	3424	244	201
5510	3423	244	201
3123	3635	244	201
3421	3634	244	201
3719	3632	244	201
4018	3631	244	201
4316	3630	244	201
4614	3629	244	201
4912	3628	244	201
5210	3626	244	201
5509	3625	244	201
3122	3837	244	201
3420	3835	244	201
3718	3834	244	201
4016	3833	244	201
4314	3832	244	201
4613	3831	244	201
4911	3830	244	201
5209	3829	244	201
5507	3828	244	201
3121	4038	244	201
3419	4037	244	201
3717	4036	244	201
4015	4035	244	201
4313	4034	244	201
4611	4033	244	201
4909	4032	244	201
5207	4031	244	201
5505	4030	244	201
3121	4240	244	201
3418	4239	244	201
3716	4238	244	201
4014	4237	244	201
4312	4236	244	201
4610	4235	244	201
4907	4234	244	201
5205	4234	244	201
5503	4233	244	201
3120	4442	244	201
3417	4441	244	201
3715	4440	244	201
4013	4439	244	201
4310	4438	244	201
4608	4438	244	201
4906	4437	244	201
5203	4436	244	201
5501	4435	244	201
3119	4644	244	201
3417	4643	244	201
3714	4642	244	201
4012	4641	244	201
4309	4641	244	201
4607	4640	244	201
4904	4639	244	201
5202	4638	244	201
5499	4637	244	201
3118	4846	244	201
3416	4845	244	201
3713	4844	244	201
4010	4843	244	201
4308	4843	244	201
4605	4842	244	201
4903	4841	244	201
5200	4841	244	201
5497	4840	244	201
