362	878	222	206
689	878	222	206
1016	878	222	206
1344	878	222	206
1671	878	222	206
1998	878	222	206
2325	878	222	206
2653	878	222	206
362	1084	222	206
689	1084	222	206
1016	1084	222	206
1344	1084	222	206
1671	1084	222	206
1998	1084	222	206
2325	1084	222	206
2653	1084	222	206
362	1290	222	206
689	1290	222	206
1016	1290	222	206
1344	1290	222	206
1671	1290	222	206
1998	1290	222	206
2325	1290	222	206
2653	1290	222	206
362	1496	222	206
689	1496	222	206
1016	1496	222	206
1344	1496	222	206
1671	1496	222	206
1998	1496	222	206
2325	1496	222	206
2653	1496	222	206
362	1702	222	206
689	1702	222	206
1016	1702	222	206
1344	1702	222	206
1671	1702	222	206
1998	1702	222	206
2325	1702	222	206
2653	1702	222	206
362	1908	222	206
689	1908	222	206
1016	1908	222	206
1344	1908	222	206
1671	1908	222	206
1998	1908	222	206
2325	1908	222	206
2653	1908	222	206
362	2114	222	206
689	2114	222	206
1016	2114	222	206
1344	2114	222	206
1671	2114	222	206
1998	2114	222	206
2325	2114	222	206
2653	2114	222	206
362	2320	222	206
689	2320	222	206
1016	2320	222	206
1344	2320	222	206
1671	2320	222	206
1998	2320	222	206
2325	2320	222	206
2653	2320	222	206
362	2526	222	206
689	2526	222	206
1016	2526	222	206
1344	2526	222	206
1671	2526	222	206
1998	2526	222	206
2325	2526	222	206
2653	2526	222	206
362	2732	222	206
689	2732	222	206
1016	2732	222	206
1344	2732	222	206
1671	2732	222	206
1998	2732	222	206
2325	2732	222	206
2653	2732	222	206
362	2939	222	206
689	2939	222	206
1016	2939	222	206
1344	2939	222	206
1671	2939	222	206
1998	2939	222	206
2325	2939	222	206
2653	2939	222	206
362	3145	222	206
689	3145	222	206
1016	3145	222	206
1344	3145	222	206
1671	3145	222	206
1998	3145	222	206
2325	3145	222	206
2653	3145	222	206
362	3351	222	206
689	3351	222	206
1016	3351	222	206
1344	3351	222	206
1671	3351	222	206
1998	3351	222	206
2325	3351	222	206
2653	3351	222	206
362	3557	222	206
689	3557	222	206
1016	3557	222	206
1344	3557	222	206
1671	3557	222	206
1998	3557	222	206
2325	3557	222	206
2653	3557	222	206
362	3763	222	206
689	3763	222	206
1016	3763	222	206
1344	3763	222	206
1671	3763	222	206
1998	3763	222	206
2325	3763	222	206
2653	3763	222	206
362	3969	222	206
689	3969	222	206
1016	3969	222	206
1344	3969	222	206
1671	3969	222	206
1998	3969	222	206
2325	3969	222	206
2653	3969	222	206
362	4175	222	206
689	4175	222	206
1016	4175	222	206
1344	4175	222	206
1671	4175	222	206
1998	4175	222	206
2325	4175	222	206
2653	4175	222	206
362	4381	222	206
689	4381	222	206
1016	4381	222	206
1344	4381	222	206
1671	4381	222	206
1998	4381	222	206
2325	4381	222	206
2653	4381	222	206
362	4587	222	206
689	4587	222	206
1016	4587	222	206
1344	4587	222	206
1671	4587	222	206
1998	4587	222	206
2325	4587	222	206
2653	4587	222	206
3223	882	219	205
3546	882	219	205
3869	882	219	205
4192	882	219	205
4515	882	219	205
4838	882	219	205
5161	882	219	205
5484	882	219	205
3223	1087	219	205
3546	1087	219	205
3869	1087	219	205
4192	1087	219	205
4515	1087	219	205
4838	1087	219	205
5161	1087	219	205
5484	1087	219	205
3223	1292	219	205
3546	1292	219	205
3869	1292	219	205
4192	1292	219	205
4515	1292	219	205
4838	1292	219	205
5161	1292	219	205
5484	1292	219	205
3223	1497	219	205
3546	1497	219	205
3869	1497	219	205
4192	1497	219	205
4515	1497	219	205
4838	1497	219	205
5161	1497	219	205
5484	1497	219	205
3223	1702	219	205
3546	1702	219	205
3869	1702	219	205
4192	1702	219	205
4515	1702	219	205
4838	1702	219	205
5161	1702	219	205
5484	1702	219	205
3223	1907	219	205
3546	1907	219	205
3869	1907	219	205
4192	1907	219	205
4515	1907	219	205
4838	1907	219	205
5161	1907	219	205
5484	1907	219	205
3223	2112	219	205
3546	2112	219	205
3869	2112	219	205
4192	2112	219	205
4515	2112	219	205
4838	2112	219	205
5161	2112	219	205
5484	2112	219	205
3223	2317	219	205
3546	2317	219	205
3869	2317	219	205
4192	2317	219	205
4515	2317	219	205
4838	2317	219	205
5161	2317	219	205
5484	2317	219	205
3223	2522	219	205
3546	2522	219	205
3869	2522	219	205
4192	2522	219	205
4515	2522	219	205
4838	2522	219	205
5161	2522	219	205
5484	2522	219	205
3223	2727	219	205
3546	2727	219	205
3869	2727	219	205
4192	2727	219	205
4515	2727	219	205
4838	2727	219	205
5161	2727	219	205
5484	2727	219	205
3223	2932	219	205
3546	2932	219	205
3869	2932	219	205
4192	2932	219	205
4515	2932	219	205
4838	2932	219	205
5161	2932	219	205
5484	2932	219	205
3223	3137	219	205
3546	3137	219	205
3869	3137	219	205
4192	3137	219	205
4515	3137	219	205
4838	3137	219	205
5161	3137	219	205
5484	3137	219	205
3223	3342	219	205
3546	3342	219	205
