319	980	219	202
641	980	219	202
964	980	219	202
1286	980	219	202
1608	980	219	202
1930	980	219	202
2253	980	219	202
2575	980	219	202
319	1182	219	202
641	1182	219	202
964	1182	219	202
1286	1182	219	202
1608	1182	219	202
1930	1182	219	202
2253	1182	219	202
2575	1182	219	202
319	1385	219	202
641	1385	219	202
964	1385	219	202
1286	1385	219	202
1608	1385	219	202
1930	1385	219	202
2253	1385	219	202
2575	1385	219	202
319	1587	219	202
641	1587	219	202
964	1587	219	202
1286	1587	219	202
1608	1587	219	202
1930	1587	219	202
2253	1587	219	202
2575	1587	219	202
319	1790	219	202
641	1790	219	202
964	1790	219	202
1286	1790	219	202
1608	1790	219	202
1930	1790	219	202
2253	1790	219	202
2575	1790	219	202
319	1992	219	202
641	1992	219	202
964	1992	219	202
1286	1992	219	202
1608	1992	219	202
1930	1992	219	202
2253	1992	219	202
2575	1992	219	202
319	2195	219	202
641	2195	219	202
964	2195	219	202
1286	2195	219	202
1608	2195	219	202
1930	2195	219	202
2253	2195	219	202
2575	2195	219	202
319	2397	219	202
641	2397	219	202
964	2397	219	202
1286	2397	219	202
1608	2397	219	202
1930	2397	219	202
2253	2397	219	202
2575	2397	219	202
319	2600	219	202
641	2600	219	202
964	2600	219	202
1286	2600	219	202
1608	2600	219	202
1930	2600	219	202
2253	2600	219	202
2575	2600	219	202
319	2802	219	202
641	2802	219	202
964	2802	219	202
1286	2802	219	202
1608	2802	219	202
1930	2802	219	202
2253	2802	219	202
2575	2802	219	202
319	3005	219	202
641	3005	219	202
964	3005	219	202
1286	3005	219	202
1608	3005	219	202
1930	3005	219	202
2253	3005	219	202
2575	3005	219	202
319	3207	219	202
641	3207	219	202
964	3207	219	202
1286	3207	219	202
1608	3207	219	202
1930	3207	219	202
2253	3207	219	202
2575	3207	219	202
319	3410	219	202
641	3410	219	202
964	3410	219	202
1286	3410	219	202
1608	3410	219	202
1930	3410	219	202
2253	3410	219	202
2575	3410	219	202
319	3612	219	202
641	3612	219	202
964	3612	219	202
1286	3612	219	202
1608	3612	219	202
1930	3612	219	202
2253	3612	219	202
2575	3612	219	202
319	3815	219	202
641	3815	219	202
964	3815	219	202
1286	3815	219	202
1608	3815	219	202
1930	3815	219	202
2253	3815	219	202
2575	3815	219	202
319	4017	219	202
641	4017	219	202
964	4017	219	202
1286	4017	219	202
1608	4017	219	202
1930	4017	219	202
2253	4017	219	202
2575	4017	219	202
319	4220	219	202
641	4220	219	202
964	4220	219	202
1286	4220	219	202
1608	4220	219	202
1930	4220	219	202
2253	4220	219	202
2575	4220	219	202
319	4422	219	202
641	4422	219	202
964	4422	219	202
1286	4422	219	202
1608	4422	219	202
1930	4422	219	202
2253	4422	219	202
2575	4422	219	202
319	4625	219	202
641	4625	219	202
964	4625	219	202
1286	4625	219	202
1608	4625	219	202
1930	4625	219	202
2253	4625	219	202
2575	4625	219	202
3202	974	221	202
3527	974	221	202
3852	974	221	202
4177	974	221	202
4503	974	221	202
4828	974	221	202
5153	974	221	202
5478	974	221	202
3202	1176	221	202
3527	1176	221	202
3852	1176	221	202
4177	1176	221	202
4503	1176	221	202
4828	1176	221	202
5153	1176	221	202
5478	1176	221	202
3202	1379	221	202
3527	1379	221	202
3852	1379	221	202
4177	1379	221	202
4503	1379	221	202
4828	1379	221	202
5153	1379	221	202
5478	1379	221	202
3202	1582	221	202
3527	1582	221	202
3852	1582	221	202
4177	1582	221	202
4503	1582	221	202
4828	1582	221	202
5153	1582	221	202
5478	1582	221	202
3202	1785	221	202
3527	1785	221	202
3852	1785	221	202
4177	1785	221	202
4503	1785	221	202
4828	1785	221	202
5153	1785	221	202
5478	1785	221	202
3202	1988	221	202
3527	1988	221	202
3852	1988	221	202
4177	1988	221	202
4503	1988	221	202
4828	1988	221	202
5153	1988	221	202
5478	1988	221	202
3202	2191	221	202
3527	2191	221	202
3852	2191	221	202
4177	2191	221	202
4503	2191	221	202
4828	2191	221	202
5153	2191	221	202
5478	2191	221	202
3202	2393	221	202
3527	2393	221	202
3852	2393	221	202
4177	2393	221	202
4503	2393	221	202
4828	2393	221	202
5153	2393	221	202
5478	2393	221	202
3202	2596	221	202
3527	2596	221	202
3852	2596	221	202
4177	2596	221	202
4503	2596	221	202
4828	2596	221	202
5153	2596	221	202
5478	2596	221	202
3202	2799	221	202
3527	2799	221	202
3852	2799	221	202
4177	2799	221	202
4503	2799	221	202
4828	2799	221	202
5153	2799	221	202
5478	2799	221	202
3202	3002	221	202
3527	3002	221	202
3852	3002	221	202
4177	3002	221	202
4503	3002	221	202
4828	3002	221	202
5153	3002	221	202
5478	3002	221	202
3202	3205	221	202
3527	3205	221	202
3852	3205	221	202
4177	3205	221	202
4503	3205	221	202
4828	3205	221	202
5153	3205	221	202
5478	3205	221	202
3202	3408	221	202
3527	3408	221	202
3852	3408	221	202
4177	3408	221	202
4503	3408	221	202
4828	3408	221	202
5153	3408	221	202
5478	3408	221	202
3202	3610	221	202
3527	3610	221	202
3852	3610	221	202
4177	3610	221	202
4503	3610	221	202
4828	3610	221	202
5153	3610	221	202
5478	3610	221	202
3202	3813	221	202
3527	3813	221	202
3852	3813	221	202
4177	3813	221	202
4503	3813	221	202
4828	3813	221	202
5153	3813	221	202
5478	3813	221	202
3202	4016	221	202
3527	4016	221	202
3852	4016	221	202
4177	4016	221	202
4503	4016	221	202
4828	4016	221	202
5153	4016	221	202
5478	4016	221	202
3202	4219	221	202
3527	4219	221	202
3852	4219	221	202
4177	4219	221	202
4503	4219	221	202
4828	4219	221	202
5153	4219	221	202
5478	4219	221	202
3202	4422	221	202
3527	4422	221	202
3852	4422	221	202
4177	4422	221	202
4503	4422	221	202
4828	4422	221	202
5153	4422	221	202
5478	4422	221	202
3202	4625	221	202
3527	4625	221	202
3852	4625	221	202
4177	4625	221	202
4503	4625	221	202
4828	4625	221	202
5153	4625	221	202
5478	4625	221	202
