261	999	235	190
550	995	235	190
838	990	235	190
1126	985	235	190
1415	981	235	190
1703	976	235	190
1991	972	235	190
2280	967	235	190
2568	962	235	190
263	1191	235	190
552	1187	235	190
840	1182	235	190
1128	1178	235	190
1417	1173	235	190
1705	1168	235	190
1993	1164	235	190
2281	1159	235	190
2570	1155	235	190
266	1383	235	190
554	1379	235	190
842	1374	235	190
1130	1370	235	190
1419	1365	235	190
1707	1361	235	190
1995	1356	235	190
2283	1351	235	190
2571	1347	235	190
268	1576	235	190
556	1571	235	190
844	1567	235	190
1132	1562	235	190
1420	1557	235	190
1709	1553	235	190
1997	1548	235	190
2285	1544	235	190
2573	1539	235	190
270	1768	235	190
558	1763	235	190
846	1759	235	190
1134	1754	235	190
1422	1750	235	190
1710	1745	235	190
1999	1740	235	190
2287	1736	235	190
2575	1731	235	190
272	1960	235	190
560	1956	235	190
848	1951	235	190
1136	1946	235	190
1424	1942	235	190
1712	1937	235	190
2000	1933	235	190
2288	1928	235	190
2576	1923	235	190
274	2152	235	190
562	2148	235	190
850	2143	235	190
1138	2139	235	190
1426	2134	235	190
1714	2129	235	190
2002	2125	235	190
2290	2120	235	190
2578	2116	235	190
276	2344	235	190
564	2340	235	190
852	2335	235	190
1140	2331	235	190
1428	2326	235	190
1716	2322	235	190
2004	2317	235	190
2292	2312	235	190
2580	2308	235	190
278	2537	235	190
566	2532	235	190
854	2528	235	190
1142	2523	235	190
1430	2518	235	190
1718	2514	235	190
2006	2509	235	190
2293	2505	235	190
2581	2500	235	190
280	2729	235	190
568	2724	235	190
856	2720	235	190
1144	2715	235	190
1432	2711	235	190
1719	2706	235	190
2007	2701	235	190
2295	2697	235	190
2583	2692	235	190
282	2921	235	190
570	2917	235	190
858	2912	235	190
1146	2907	235	190
1434	2903	235	190
1721	2898	235	190
2009	2894	235	190
2297	2889	235	190
2585	2884	235	190
284	3113	235	190
572	3109	235	190
860	3104	235	190
1148	3100	235	190
1435	3095	235	190
1723	3090	235	190
2011	3086	235	190
2299	3081	235	190
2586	3077	235	190
287	3305	235	190
574	3301	235	190
862	3296	235	190
1150	3292	235	190
1437	3287	235	190
1725	3283	235	190
2013	3278	235	190
2300	3273	235	190
2588	3269	235	190
289	3498	235	190
576	3493	235	190
864	3489	235	190
1152	3484	235	190
1439	3479	235	190
1727	3475	235	190
2014	3470	235	190
2302	3466	235	190
2590	3461	235	190
291	3690	235	190
578	3685	235	190
866	3681	235	190
1153	3676	235	190
1441	3672	235	190
1729	3667	235	190
2016	3662	235	190
2304	3658	235	190
2591	3653	235	190
293	3882	235	190
580	3878	235	190
868	3873	235	190
1155	3868	235	190
1443	3864	235	190
1730	3859	235	190
2018	3855	235	190
2305	3850	235	190
2593	3845	235	190
295	4074	235	190
582	4070	235	190
870	4065	235	190
1157	4061	235	190
1445	4056	235	190
1732	4051	235	190
2020	4047	235	190
2307	4042	235	190
2595	4038	235	190
297	4266	235	190
584	4262	235	190
872	4257	235	190
1159	4253	235	190
1447	4248	235	190
1734	4244	235	190
2021	4239	235	190
2309	4234	235	190
2596	4230	235	190
299	4459	235	190
586	4454	235	190
874	4450	235	190
1161	4445	235	190
1449	4440	235	190
1736	4436	235	190
2023	4431	235	190
2311	4427	235	190
2598	4422	235	190
301	4651	235	190
589	4646	235	190
876	4642	235	190
1163	4637	235	190
1450	4633	235	190
1738	4628	235	190
2025	4623	235	190
2312	4619	235	190
2600	4614	235	190
3249	944	231	193
3532	945	231	193
3816	946	231	193
4100	948	231	193
4384	949	231	193
4667	950	231	193
4951	951	231	193
5235	953	231	193
5519	954	231	193
3248	1138	231	193
3532	1139	231	193
3816	1140	231	193
4100	1141	231	193
4383	1143	231	193
4667	1144	231	193
4951	1145	231	193
5235	1146	231	193
5518	1147	231	193
3248	1332	231	193
3532	1333	231	193
3815	1334	231	193
4099	1335	231	193
4383	1336	231	193
4667	1337	231	193
4951	1338	231	193
5234	1339	231	193
5518	1340	231	193
3248	1526	231	193
3531	1527	231	193
3815	1528	231	193
4099	1529	231	193
4383	1530	231	193
4667	1531	231	193
4950	1532	231	193
5234	1532	231	193
5518	1533	231	193
3247	1721	231	193
3531	1721	231	193
3815	1722	231	193
4099	1723	231	193
4383	1724	231	193
4666	1724	231	193
4950	1725	231	193
5234	1726	231	193
5518	1726	231	193
3247	1915	231	193
3531	1916	231	193
3815	1916	231	193
4098	1917	231	193
4382	1917	231	193
4666	1918	231	193
4950	1918	231	193
5234	1919	231	193
5518	1919	231	193
3247	2109	231	193
3531	2110	231	193
3814	2110	231	193
4098	2111	231	193
4382	2111	231	193
4666	2111	231	193
4950	2112	231	193
5234	2112	231	193
5517	2112	231	193
3246	2304	231	193
3530	2304	231	193
3814	2304	231	193
4098	2304	231	193
4382	2305	231	193
4666	2305	231	193
4949	2305	231	193
5233	2305	231	193
5517	2306	231	193
