289	988	219	202
612	986	219	202
935	984	219	202
1257	983	219	202
1580	981	219	202
1903	980	219	202
2226	978	219	202
2548	976	219	202
291	1190	219	202
613	1188	219	202
936	1186	219	202
1259	1185	219	202
1582	1183	219	202
1904	1182	219	202
2227	1180	219	202
2550	1178	219	202
292	1392	219	202
615	1390	219	202
938	1389	219	202
1261	1387	219	202
1583	1385	219	202
1906	1384	219	202
2229	1382	219	202
2552	1381	219	202
294	1594	219	202
617	1592	219	202
939	1591	219	202
1262	1589	219	202
1585	1587	219	202
1908	1586	219	202
2230	1584	219	202
2553	1583	219	202
296	1796	219	202
618	1794	219	202
941	1793	219	202
1264	1791	219	202
1587	1790	219	202
1909	1788	219	202
2232	1786	219	202
2555	1785	219	202
297	1998	219	202
620	1996	219	202
943	1995	219	202
1265	1993	219	202
1588	1992	219	202
1911	1990	219	202
2234	1988	219	202
2556	1987	219	202
299	2200	219	202
621	2199	219	202
944	2197	219	202
1267	2195	219	202
1590	2194	219	202
1912	2192	219	202
2235	2191	219	202
2558	2189	219	202
300	2402	219	202
623	2401	219	202
946	2399	219	202
1269	2397	219	202
1591	2396	219	202
1914	2394	219	202
2237	2393	219	202
2560	2391	219	202
302	2604	219	202
625	2603	219	202
947	2601	219	202
1270	2600	219	202
1593	2598	219	202
1916	2596	219	202
2238	2595	219	202
2561	2593	219	202
304	2806	219	202
626	2805	219	202
949	2803	219	202
1272	2802	219	202
1595	2800	219	202
1917	2798	219	202
2240	2797	219	202
2563	2795	219	202
305	3009	219	202
628	3007	219	202
951	3005	219	202
1273	3004	219	202
1596	3002	219	202
1919	3001	219	202
2242	2999	219	202
2564	2997	219	202
307	3211	219	202
629	3209	219	202
952	3207	219	202
1275	3206	219	202
1598	3204	219	202
1920	3203	219	202
2243	3201	219	202
2566	3199	219	202
308	3413	219	202
631	3411	219	202
954	3410	219	202
1277	3408	219	202
1599	3406	219	202
1922	3405	219	202
2245	3403	219	202
2568	3402	219	202
310	3615	219	202
633	3613	219	202
955	3612	219	202
1278	3610	219	202
1601	3608	219	202
1924	3607	219	202
2246	3605	219	202
2569	3604	219	202
312	3817	219	202
634	3815	219	202
957	3814	219	202
1280	3812	219	202
1603	3811	219	202
1925	3809	219	202
2248	3807	219	202
2571	3806	219	202
313	4019	219	202
636	4017	219	202
959	4016	219	202
1281	4014	219	202
1604	4013	219	202
1927	4011	219	202
2250	4009	219	202
2572	4008	219	202
315	4221	219	202
637	4220	219	202
960	4218	219	202
1283	4216	219	202
1606	4215	219	202
1928	4213	219	202
2251	4212	219	202
2574	4210	219	202
316	4423	219	202
639	4422	219	202
962	4420	219	202
1285	4418	219	202
1607	4417	219	202
1930	4415	219	202
2253	4414	219	202
2576	4412	219	202
318	4625	219	202
641	4624	219	202
963	4622	219	202
1286	4621	219	202
1609	4619	219	202
1932	4617	219	202
2254	4616	219	202
2577	4614	219	202
3184	978	222	201
3510	978	222	201
3837	978	222	201
4163	978	222	201
4490	978	222	201
4816	978	222	201
5143	978	222	201
5469	978	222	201
3183	1179	222	201
3510	1179	222	201
3836	1179	222	201
4163	1179	222	201
4489	1179	222	201
4816	1179	222	201
5142	1179	222	201
5469	1179	222	201
3183	1381	222	201
3509	1381	222	201
3836	1381	222	201
4162	1381	222	201
4489	1381	222	201
4815	1381	222	201
5142	1381	222	201
5468	1381	222	201
3183	1583	222	201
3509	1583	222	201
3836	1583	222	201
4162	1583	222	201
4489	1583	222	201
4815	1583	222	201
5142	1583	222	201
5468	1583	222	201
3182	1784	222	201
3509	1784	222	201
3835	1784	222	201
4162	1784	222	201
4488	1784	222	201
4815	1784	222	201
5141	1784	222	201
5468	1784	222	201
3182	1986	222	201
3508	1986	222	201
3835	1986	222	201
4161	1986	222	201
4488	1986	222	201
4814	1986	222	201
5141	1986	222	201
5467	1986	222	201
3181	2188	222	201
3508	2188	222	201
3834	2188	222	201
4161	2188	222	201
4487	2188	222	201
4814	2188	222	201
5140	2188	222	201
5467	2188	222	201
3181	2389	222	201
3507	2389	222	201
3834	2389	222	201
4160	2389	222	201
4487	2389	222	201
4813	2389	222	201
5140	2389	222	201
5466	2389	222	201
3181	2591	222	201
3507	2591	222	201
3834	2591	222	201
4160	2591	222	201
4487	2591	222	201
4813	2591	222	201
5140	2591	222	201
5466	2591	222	201
3180	2793	222	201
3507	2793	222	201
3833	2793	222	201
4160	2793	222	201
4486	2793	222	201
4813	2793	222	201
5139	2793	222	201
5466	2793	222	201
3180	2994	222	201
3506	2994	222	201
3833	2994	222	201
4159	2994	222	201
4486	2994	222	201
4812	2994	222	201
5139	2994	222	201
5465	2994	222	201
3179	3196	222	201
3506	3196	222	201
3832	3196	222	201
4159	3196	222	201
4485	3196	222	201
4812	3196	222	201
5138	3196	222	201
5465	3196	222	201
3179	3398	222	201
3505	3398	222	201
3832	3398	222	201
4158	3398	222	201
4485	3398	222	201
4811	3398	222	201
5138	3398	222	201
5464	3398	222	201
3179	3599	222	201
3505	3599	222	201
3832	3599	222	201
4158	3599	222	201
4485	3599	222	201
4811	3599	222	201
5138	3599	222	201
5464	3599	222	201
3178	3801	222	201
3505	3801	222	201
3831	3801	222	201
4158	3801	222	201
4484	3801	222	201
4811	3801	222	201
5137	3801	222	201
5464	3801	222	201
