224	945	231	196
508	941	231	196
791	936	231	196
1074	932	231	196
1357	928	231	196
1640	923	231	196
1923	919	231	196
2206	915	231	196
2489	910	231	196
226	1142	231	196
509	1138	231	196
792	1134	231	196
1076	1129	231	196
1359	1125	231	196
1642	1121	231	196
1926	1117	231	196
2209	1113	231	196
2492	1108	231	196
227	1339	231	196
511	1335	231	196
794	1331	231	196
1078	1327	231	196
1361	1323	231	196
1645	1319	231	196
1928	1315	231	196
2212	1311	231	196
2495	1307	231	196
229	1536	231	196
512	1532	231	196
796	1528	231	196
1080	1524	231	196
1363	1520	231	196
1647	1516	231	196
1931	1512	231	196
2214	1509	231	196
2498	1505	231	196
230	1733	231	196
514	1729	231	196
798	1725	231	196
1082	1722	231	196
1365	1718	231	196
1649	1714	231	196
1933	1710	231	196
2217	1707	231	196
2501	1703	231	196
231	1930	231	196
516	1926	231	196
800	1922	231	196
1084	1919	231	196
1368	1915	231	196
1652	1912	231	196
1936	1908	231	196
2220	1905	231	196
2504	1901	231	196
233	2127	231	196
517	2123	231	196
801	2120	231	196
1086	2116	231	196
1370	2113	231	196
1654	2109	231	196
1938	2106	231	196
2222	2102	231	196
2507	2099	231	196
234	2323	231	196
519	2320	231	196
803	2317	231	196
1088	2314	231	196
1372	2310	231	196
1656	2307	231	196
1941	2304	231	196
2225	2300	231	196
2510	2297	231	196
236	2520	231	196
520	2517	231	196
805	2514	231	196
1090	2511	231	196
1374	2508	231	196
1659	2505	231	196
1943	2502	231	196
2228	2498	231	196
2512	2495	231	196
237	2717	231	196
522	2714	231	196
807	2711	231	196
1091	2708	231	196
1376	2705	231	196
1661	2702	231	196
1946	2699	231	196
2231	2696	231	196
2515	2693	231	196
239	2914	231	196
524	2911	231	196
808	2909	231	196
1093	2906	231	196
1378	2903	231	196
1663	2900	231	196
1948	2897	231	196
2233	2894	231	196
2518	2892	231	196
240	3111	231	196
525	3108	231	196
810	3106	231	196
1095	3103	231	196
1381	3100	231	196
1666	3098	231	196
1951	3095	231	196
2236	3092	231	196
2521	3090	231	196
241	3308	231	196
527	3306	231	196
812	3303	231	196
1097	3300	231	196
1383	3298	231	196
1668	3295	231	196
1953	3293	231	196
2239	3290	231	196
2524	3288	231	196
243	3505	231	196
528	3503	231	196
814	3500	231	196
1099	3498	231	196
1385	3495	231	196
1670	3493	231	196
1956	3491	231	196
2241	3488	231	196
2527	3486	231	196
244	3702	231	196
530	3700	231	196
816	3697	231	196
1101	3695	231	196
1387	3693	231	196
1673	3691	231	196
1958	3689	231	196
2244	3686	231	196
2530	3684	231	196
246	3899	231	196
532	3897	231	196
817	3895	231	196
1103	3893	231	196
1389	3891	231	196
1675	3888	231	196
1961	3886	231	196
2247	3884	231	196
2533	3882	231	196
247	4096	231	196
533	4094	231	196
819	4092	231	196
1105	4090	231	196
1391	4088	231	196
1677	4086	231	196
1963	4084	231	196
2250	4082	231	196
2536	4080	231	196
248	4293	231	196
535	4291	231	196
821	4289	231	196
1107	4287	231	196
1394	4286	231	196
1680	4284	231	196
1966	4282	231	196
2252	4280	231	196
2539	4279	231	196
250	4490	231	196
536	4488	231	196
823	4486	231	196
1109	4485	231	196
1396	4483	231	196
1682	4481	231	196
1969	4480	231	196
2255	4478	231	196
2541	4477	231	196
251	4686	231	196
538	4685	231	196
825	4684	231	196
1111	4682	231	196
1398	4681	231	196
1684	4679	231	196
1971	4678	231	196
2258	4676	231	196
2544	4675	231	196
3159	925	235	198
3447	925	235	198
3736	925	235	198
4024	925	235	198
4312	925	235	198
4600	924	235	198
4888	924	235	198
5176	924	235	198
5464	924	235	198
3159	1124	235	198
3447	1123	235	198
3735	1123	235	198
4023	1123	235	198
4311	1123	235	198
4599	1122	235	198
4887	1122	235	198
5175	1122	235	198
5463	1122	235	198
3158	1322	235	198
3446	1321	235	198
3734	1321	235	198
4022	1321	235	198
4310	1321	235	198
4598	1321	235	198
4886	1320	235	198
5174	1320	235	198
5462	1320	235	198
3158	1520	235	198
3446	1520	235	198
3734	1519	235	198
4022	1519	235	198
4310	1519	235	198
4597	1519	235	198
4885	1518	235	198
5173	1518	235	198
5461	1518	235	198
3157	1718	235	198
3445	1718	235	198
3733	1717	235	198
4021	1717	235	198
4309	1717	235	198
4597	1717	235	198
4884	1717	235	198
5172	1716	235	198
5460	1716	235	198
3157	1916	235	198
3445	1916	235	198
3732	1916	235	198
4020	1915	235	198
4308	1915	235	198
4596	1915	235	198
4884	1915	235	198
5171	1914	235	198
5459	1914	235	198
3156	2114	235	198
3444	2114	235	198
3732	2114	235	198
4020	2113	235	198
4307	2113	235	198
4595	2113	235	198
4883	2113	235	198
5170	2113	235	198
5458	2112	235	198
3156	2312	235	198
3443	2312	235	198
3731	2312	235	198
4019	2312	235	198
4306	2311	235	198
4594	2311	235	198
4882	2311	235	198
5169	2311	235	198
5457	2310	235	198
3155	2510	235	198
3443	2510	235	198
3731	2510	235	198
4018	2510	235	198
4306	2509	235	198
4593	2509	235	198
4881	2509	235	198
5168	2509	235	198
5456	2509	235	198
3155	2708	235	198
3442	2708	235	198
3730	2708	235	198
4017	2708	235	198
4305	2708	235	198
4592	2707	235	198
4880	2707	235	198
5168	2707	235	198
5455	2707	235	198
3154	2906	235	198
3442	2906	235	198
3729	2906	235	198
4017	2906	235	198
4304	2906	235	198
4592	2905	235	198
4879	2905	235	198
5167	2905	235	198
5454	2905	235	198
3154	3105	235	198
3441	3104	235	198
3729	3104	235	198
4016	3104	235	198
4303	3104	235	198
4591	3103	235	198
4878	3103	235	198
5166	3103	235	198
5453	3103	235	198
3153	3303	235	198
3441	3302	235	198
3728	3302	235	198
4015	3302	235	198
4303	3302	235	198
4590	3302	235	198
4877	3301	235	198
5165	3301	235	198
5452	3301	235	198
3153	3501	235	198
3440	3501	235	198
3727	3500	235	198
4015	3500	235	198
4302	3500	235	198
4589	3500	235	198
4876	3499	235	198
5164	3499	235	198
5451	3499	235	198
3152	3699	235	198
3439	3699	235	198
3727	3698	235	198
4014	3698	235	198
4301	3698	235	198
4588	3698	235	198
4876	3698	235	198
5163	3697	235	198
5450	3697	235	198
3152	3897	235	198
3439	3897	235	198
3726	3897	235	198
4013	3896	235	198
4300	3896	235	198
4587	3896	235	198
4875	3896	235	198
5162	3895	235	198
5449	3895	235	198
3151	4095	235	198
3438	4095	235	198
3725	4095	235	198
4012	4094	235	198
4300	4094	235	198
4587	4094	235	198
4874	4094	235	198
5161	4094	235	198
5448	4093	235	198
3151	4293	235	198
3438	4293	235	198
3725	4293	235	198
4012	4293	235	198
4299	4292	235	198
4586	4292	235	198
4873	4292	235	198
5160	4292	235	198
5447	4291	235	198
3150	4491	235	198
3437	4491	235	198
3724	4491	235	198
4011	4491	235	198
4298	4490	235	198
4585	4490	235	198
4872	4490	235	198
5159	4490	235	198
